ifInOctets,ifOutOctets,ifOutDiscards,ifInUcastPkts,ifInDiscards,ifOutUcastPkts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,label
-0.6078766538863599,-0.558159054473672,0.0,-0.6064463639880265,0.0,-0.5475491764438896,-0.9151508737131782,-0.9344197220654331,-1.0347671755771788,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5368470859556667,-0.5641233759077873,0.0,-0.5342602888425737,0.0,-0.5521585856559009,-0.9157699224274283,-0.935068422869291,-1.0356745812069987,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.3305185778039925,-0.34988690195317357,0.0,-0.32691076431423327,0.0,-0.34593120011738654,-0.9156573681157464,-0.9349504772685896,-1.035750198342817,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2506470469906135,-0.35874852397286705,0.0,-0.24799012655895347,0.0,-0.337110354273904,0.29795949759354184,0.3015322276848002,0.0335517192642416,-1.1960999625683568,0.0,-0.0878487127326854,0.1689499780982495,0.0,0
-0.607863490286861,-0.5581244810335543,0.0,-0.6064372357298934,0.0,-0.5475296472854281,-0.9150945965573373,-0.9343607492650824,-1.0346915584413603,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.536844839304955,-0.5641145439029953,0.0,-0.5342587674662181,0.0,-0.5521543631351525,-0.9157136452715873,-0.9350094500689403,-1.0355989640711805,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.3305185778039925,-0.3498819628902996,0.0,-0.32691076431423327,0.0,-0.345930672302293,-0.9156010909599055,-0.9348915044682389,-1.0356745812069987,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.25062224810532363,-0.3586966895369763,0.0,-0.24797415210722035,0.0,-0.3370776297381036,0.3022365614374512,0.30601416051145436,0.03748381032679496,-1.1960999625683568,0.0,-0.08784457874966278,0.1689499780982495,0.0,0
-0.6078491915375289,-0.5580852257734206,0.0,-0.6064269664394935,0.0,-0.5475058956062181,-0.9150383194014964,-0.9343017764647317,-1.034615941305542,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.536839414825934,-0.5641027964791457,0.0,-0.5342547738532849,0.0,-0.5521480293540298,-0.9156573681157464,-0.9349504772685896,-1.035523346935362,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.3305185778039925,-0.349873088011698,0.0,-0.32691076431423327,0.0,-0.3459296166721059,-0.9155448138040646,-0.9348325316678882,-1.0355989640711805,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.25058616275632695,-0.3586106332262071,0.0,-0.2479522823221095,0.0,-0.3370306541947773,0.3071326739956106,0.31114479414196633,0.04202083847589499,-1.1960999625683568,0.0,-0.08782735382040188,0.1689499780982495,0.0,0
-0.6078295008264888,-0.5580220898013009,0.0,-0.6064128937082047,0.0,-0.5474747545156984,-0.9149820422456555,-0.9342428036643811,-1.0345403241697237,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5368351521018205,-0.564088751019098,0.0,-0.5342517311005738,0.0,-0.5521427512030943,-0.9156010909599055,-0.9348915044682389,-1.0354477297995437,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.3305128518007971,-0.3498582536735522,0.0,-0.3269092429378777,0.0,-0.34592328289098323,-0.9154885366482236,-0.9347735588675374,-1.035523346935362,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.250560494771946,-0.35855815568317134,0.0,-0.2479355471821986,0.0,-0.3369974018438834,0.3112409063719973,0.3154498085675683,0.045499226723538344,-1.1960999625683568,0.0,-0.08781908585435666,0.1689499780982495,0.0,0
-0.6078161953332608,-0.5579864873897511,0.0,-0.6064035752780271,0.0,-0.5474546975421434,-0.9149257650898145,-0.9341838308640303,-1.0344647070339055,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5368311495162105,-0.5640757345304822,0.0,-0.5342488785199072,0.0,-0.5521353617917846,-0.9155448138040646,-0.9348325316678882,-1.0353721126637254,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.33051228422588047,-0.34985166825638697,0.0,-0.3269086724217444,0.0,-0.34592064381551546,-0.9154322594923827,-0.9347145860671867,-1.0354477297995437,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.25052050438927803,-0.3584648279742822,0.0,-0.24790816240779895,0.0,-0.3369319527722826,0.31574307883927033,0.32016763259562536,0.04996063773682004,-1.1960999625683568,0.0,-0.08777705702696008,0.1689499780982495,0.0,0
-0.607796986469676,-0.5579335982581425,0.0,-0.6063887418585606,0.0,-0.5474203895610623,-0.9148694879339736,-0.9341248580636796,-1.034389089898087,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5368272149213457,-0.5640675370580733,0.0,-0.5342460259392405,0.0,-0.5521316670861296,-0.9154885366482236,-0.9347735588675374,-1.0352964955279071,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.3305057334653843,-0.34982735880630417,0.0,-0.3269037279485889,0.0,-0.34590480936270884,-0.9153759823365418,-0.934655613266836,-1.0353721126637254,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.25047174320047644,-0.358355396862481,0.0,-0.24787469212797714,0.0,-0.336858058659185,0.3217084573584071,0.32641874943280086,0.05510260297246674,-1.1960999625683568,0.0,-0.08773089421654087,0.1689499780982495,0.0,0
-0.6077771716016228,-0.5578841218817836,0.0,-0.6063737182670497,0.0,-0.5473866093950749,-0.9148132107781327,-0.9340658852633289,-1.0343134727622687,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5368206375557752,-0.5640563384189876,0.0,-0.5342412716381295,0.0,-0.5521258611201005,-0.9154322594923827,-0.9347145860671867,-1.0352208783920887,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.330498148063113,-0.3497912076099906,0.0,-0.32689802278725566,0.0,-0.34588739146462155,-0.9153197051807009,-0.9345966404664853,-1.0352964955279071,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.24975333229362578,-0.3573026990641352,0.0,-0.24716249782154162,0.0,-0.33576917612118207,0.3290244876177258,0.3339672678776921,0.06228623087520845,-1.1960999625683568,0.0,-0.087074968910286,0.17077947397611948,0.0,1
-0.6077476990916287,-0.5578199397887079,0.0,-0.6063558420948721,0.0,-0.5473433285574034,-0.9147569336222918,-0.9340069124629782,-1.0342378556264504,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5367513402057973,-0.5640418299217953,0.0,-0.5341802264118636,0.0,-0.552120582969165,-0.9153759823365418,-0.934655613266836,-1.0351452612562704,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.3302994968422906,-0.34910404333812733,0.0,-0.32669834214059146,0.0,-0.34523078948823976,-0.91526342802486,-0.9345376676661346,-1.0352208783920887,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2224001765994982,-0.33905208144152416,0.0,-0.21970716959339603,0.0,-0.3165165927686887,0.33403315448756704,0.3374466630983841,0.06757943038249183,-1.1960999625683568,0.0,-0.06196584502809436,0.1982219121441692,0.0,1
-0.6077292263017638,-0.5577064013659404,0.0,-0.6063442416001612,0.0,-0.5473185212480063,-0.9147006564664508,-0.9339479396626275,-1.0341622384906322,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5298297877463831,-0.564033169412242,0.0,-0.5272233526820839,0.0,-0.5521163604484166,-0.9153197051807009,-0.9345966404664853,-1.035069644120452,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.3101699498835242,-0.3290649361703797,0.0,-0.3064912312143108,0.0,-0.3259687054640624,-0.915207150869019,-0.9344786948657838,-1.0351452612562704,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20543114691506134,-0.3280874047351469,0.0,-0.20266261976618696,0.0,-0.3049115223067063,0.3412929075910448,0.3432849703331047,0.07453620687777854,-1.1960999625683568,0.0,-0.04621536971193211,0.22566435031221893,0.0,0
-0.6077086251059616,-0.5576623871129335,0.0,-0.6063303590409169,0.0,-0.5472905470480479,-0.9146443793106099,-0.9338889668622767,-1.0340866213548137,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5254257995571666,-0.5640195183912432,0.0,-0.5227980492079171,0.0,-0.5521084432220132,-0.91526342802486,-0.9345376676661346,-1.0349940269846338,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29702041855670486,-0.31669735123875,0.0,-0.2932738937814983,0.0,-0.3140817817421219,-0.9151508737131782,-0.9344197220654331,-1.035069644120452,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20331474577838918,-0.3279891894119554,0.0,-0.20054942800834671,0.0,-0.3048487123105733,0.34500719987654505,0.3465874471527446,0.07725842376723856,-1.1960999625683568,0.0,-0.046160249938297246,0.23481182970156883,0.0,0
-0.6076952575342272,-0.5576321953761639,0.0,-0.6063233226752726,0.0,-0.547277351670709,-0.914588102154769,-0.933829994061926,-1.0340110042189954,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5254195414524869,-0.5640069649397719,0.0,-0.5227934850788504,0.0,-0.5521010538107035,-0.915207150869019,-0.9344786948657838,-1.0349184098488153,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29485292385305806,-0.3166568869371837,0.0,-0.29109737473285885,0.0,-0.31405644661763127,-0.9150945965573373,-0.9343607492650824,-1.0349940269846338,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20327438588080157,-0.3278926032935313,0.0,-0.20052147271781373,0.0,-0.304782735423879,0.34967820381134085,0.35148218958185373,0.08179545191633858,-1.1960999625683568,0.0,-0.04611753211373023,0.23481182970156883,0.0,0
-0.6076789781849254,-0.557585831638387,0.0,-0.6063113418364727,0.0,-0.5472509609160313,-0.9145318249989282,-0.9337710212615753,-1.0339353870831771,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5254167656564103,-0.5639942742921096,0.0,-0.522791583358406,0.0,-0.5520973591050486,-0.9151508737131782,-0.9344197220654331,-1.034842792712997,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2948439254257339,-0.3166361188637796,0.0,-0.2910920499156145,0.0,-0.3140411399799182,-0.9150383194014964,-0.9343017764647317,-1.0349184098488153,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20323857840702444,-0.3278158591742224,0.0,-0.20050017344883622,0.0,-0.30473470425036553,0.3545180392136594,0.356553850412015,0.08648371433707527,-1.1960999625683568,0.0,-0.04610099618163977,0.23481182970156883,0.0,0
-0.6076633314451664,-0.557547288083494,0.0,-0.6063008823740283,0.0,-0.547227737051915,-0.9144755478430873,-0.9337120484612246,-1.0338597699473586,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5254117579902187,-0.5639824411206408,0.0,-0.5227879700895616,0.0,-0.5520904975088324,-0.9150945965573373,-0.9343607492650824,-1.0347671755771788,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29483924293267166,-0.31662601779422145,0.0,-0.29109033836721454,0.0,-0.3140353340138891,-0.9149820422456555,-0.9342428036643811,-1.034842792712997,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20320170673027865,-0.32772776207011295,0.0,-0.200484579341192,0.0,-0.30469881282400385,0.35778211425243234,0.35997427283235633,0.08958401690562696,-1.1960999625683568,0.0,-0.046090661224083236,0.23481182970156883,0.0,0
-0.6076475841973491,-0.5575094648086033,0.0,-0.6062911835997619,0.0,-0.5472055688179857,-0.9144192706872463,-0.9336530756608739,-1.0337841528115403,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5254083288917639,-0.5639717912663188,0.0,-0.5227854978529839,0.0,-0.5520852193578969,-0.9150383194014964,-0.9343017764647317,-1.0346915584413603,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29482708736987373,-0.31661289840846246,0.0,-0.291088816990859,0.0,-0.31402952804786,-0.9149257650898145,-0.9341838308640303,-1.0347671755771788,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2031156895692148,-0.32751437911938647,0.0,-0.20045186974954796,0.0,-0.3046307246769353,0.3645353729533419,0.3670510088744418,0.09517968495618367,-1.1960999625683568,0.0,-0.046051388385368396,0.23481182970156883,0.0,0
-0.6076260636484266,-0.5574582477555717,0.0,-0.606275779664162,0.0,-0.5471744277274659,-0.9143629935314054,-0.9335941028605231,-1.033708535675722,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5253995078316013,-0.563954110107211,0.0,-0.5227788418314284,0.0,-0.5520767743164,-0.9149820422456555,-0.9342428036643811,-1.034615941305542,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29478293181503107,-0.31658556206741706,0.0,-0.2910848233779257,0.0,-0.31401633267052115,-0.9148694879339736,-0.9341248580636796,-1.0346915584413603,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2030512816406541,-0.3273440757726162,0.0,-0.20042942944830378,0.0,-0.30457794316757986,0.3688124367972513,0.37153294170109596,0.0994898616978287,-1.1960999625683568,0.0,-0.04602245050421009,0.23481182970156883,0.0,0
-0.6076016401902952,-0.5574135646711339,0.0,-0.6062626577930955,0.0,-0.5471459257124139,-0.9143067163755645,-0.9335351300601724,-1.0336329185399038,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5253882597974461,-0.5639428257205059,0.0,-0.5227761794228062,0.0,-0.5520709683503708,-0.9149257650898145,-0.9341838308640303,-1.0345403241697237,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29474663658156003,-0.316570247542603,0.0,-0.2910812101090813,0.0,-0.31400788762902426,-0.9148132107781327,-0.9340658852633289,-1.034615941305542,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20301945605965152,-0.3272735655052333,0.0,-0.20040946138363736,0.0,-0.3045325510695342,0.37213278899186514,0.375012336921788,0.10236331285892539,-1.1960999625683568,0.0,-0.04599144563154048,0.23481182970156883,0.0,0
-0.6075882371451284,-0.5573804918143547,0.0,-0.6062539098790513,0.0,-0.5471285078143266,-0.9142504392197236,-0.9334761572598217,-1.0335573014040853,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5253846828930235,-0.5639321758661839,0.0,-0.522773517014184,0.0,-0.5520651623843418,-0.9148694879339736,-0.9341248580636796,-1.0344647070339055,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29474230882282065,-0.3165498739082479,0.0,-0.2910777870122813,0.0,-0.3139957478818725,-0.9147569336222918,-0.9340069124629782,-1.0345403241697237,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20297141025173446,-0.32715915245674854,0.0,-0.20037465989950445,0.0,-0.3044507397300332,0.3776479502642746,0.3807916713561578,0.10735404382293541,-1.1960999625683568,0.0,-0.045934947863564744,0.23481182970156883,0.0,1
-0.6075715350707587,-0.5573341795251494,0.0,-0.6062415486961624,0.0,-0.5471015892445554,-0.9141941620638827,-0.9334171844594711,-1.033481684268267,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253700885317557,-0.563895681679393,0.0,-0.5227613460033397,0.0,-0.5520403550749448,-0.9148132107781327,-0.9340658852633289,-1.034389089898087,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2947333931668385,-0.31651759850432853,0.0,-0.29107151133481474,0.0,-0.313971468387569,-0.9147006564664508,-0.9339479396626275,-1.0344647070339055,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20294172785726605,-0.3270933411589054,0.0,-0.20035450166279362,0.0,-0.30440640326217466,0.38141851970561574,0.38474284897965555,0.11060558066312377,-1.1960999625683568,0.0,-0.045908765971088186,0.23481182970156883,0.0,1
-0.607561209345843,-0.55730553982029,0.0,-0.606234892674607,0.0,-0.547087866052123,-0.9141378849080417,-0.9333582116591204,-1.0334060671324488,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253630381870881,-0.5638722211307416,0.0,-0.522755450669962,0.0,-0.5520276875126994,-0.9147569336222918,-0.9340069124629782,-1.0343134727622687,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2947296802809255,-0.3164988112009312,0.0,-0.29106846858210367,0.0,-0.313961967715885,-0.9146443793106099,-0.9338889668622767,-1.034389089898087,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20291244158279154,-0.32702637226820125,0.0,-0.20033643531857162,0.0,-0.3043641780546903,0.38518908914695693,0.38869402660315333,0.11438643745404047,-1.1960999625683568,0.0,-0.04589085204465685,0.23481182970156883,0.0,1
-0.607548506900964,-0.5572716094873172,0.0,-0.6062261447605627,0.0,-0.547068864708755,-0.9140816077522008,-0.9332992388587696,-1.0333304499966305,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253595765713205,-0.5638482117973266,0.0,-0.5227529784333843,0.0,-0.5520134365051734,-0.9147006564664508,-0.9339479396626275,-1.0342378556264504,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2947241227765335,-0.31649442092282104,0.0,-0.2910646651412148,0.0,-0.31396143990079145,-0.914588102154769,-0.933829994061926,-1.0343134727622687,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20287287688131106,-0.32692760816024596,0.0,-0.20030695865168308,0.0,-0.3042902839415927,0.3885094413415708,0.39217342182384535,0.11756235715841049,-1.1960999625683568,0.0,-0.04582608631063589,0.23481182970156883,0.0,1
-0.6075347018235645,-0.5572354840152896,0.0,-0.6062164459862961,0.0,-0.5470482799201064,-0.9140253305963599,-0.9332402660584189,-1.033254832860812,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253495789756535,-0.5638028856057438,0.0,-0.5227444206913844,0.0,-0.551979656339186,-0.9146443793106099,-0.9338889668622767,-1.0341622384906322,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.29471246384178756,-0.31646670729225046,0.0,-0.2910545860228594,0.0,-0.31394085511214287,-0.9145318249989282,-0.9337710212615753,-1.0342378556264504,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20283935153167792,-0.3268541824738055,0.0,-0.20028318714612783,0.0,-0.3042411971378921,0.39211117931538925,0.39594768104629097,0.11990648836877883,-1.1960999625683568,0.0,-0.04578612447475061,0.23481182970156883,0.0,1
-0.6075231315723993,-0.5572055323718542,0.0,-0.6062090292765628,0.0,-0.5470371958031418,-0.913969053440519,-0.9331812932580682,-1.0331792157249937,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253373790710651,-0.5637774700113715,0.0,-0.5227345317450733,0.0,-0.551960654995818,-0.914588102154769,-0.933829994061926,-1.0340866213548137,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2947075921570865,-0.3164444815093177,0.0,-0.29104983172174836,0.0,-0.3139250206593362,-0.9144755478430873,-0.9337120484612246,-1.0341622384906322,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2027975520039632,-0.3267654508373129,0.0,-0.2002527596190171,0.0,-0.30417416462101066,0.39875188370461695,0.40290647148767506,0.12618271064170053,-1.1960999625683568,0.0,-0.04575994258227405,0.23481182970156883,0.0,1
-0.6075036477897142,-0.5571590657369342,0.0,-0.6061945762011853,0.0,-0.5470065825277156,-0.913912776284678,-0.9331223204577175,-1.0331035985891754,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253291255858191,-0.5637556729665354,0.0,-0.5227280658955623,0.0,-0.5519485152486663,-0.9145318249989282,-0.9337710212615753,-1.0340110042189954,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.29470442319713525,-0.316424836729727,0.0,-0.2910467889690373,0.0,-0.3139155199876522,-0.9144192706872463,-0.9336530756608739,-1.0340866213548137,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20275608060549719,-0.32667424966938335,0.0,-0.20022347312417302,0.0,-0.30410713210412926,0.4048860936912765,0.4093345067259027,0.13230769864298558,-1.1960999625683568,0.0,-0.04573100470111575,0.23481182970156883,0.0,1
-0.6074719345412471,-0.5570993768191119,0.0,-0.6061753688246966,0.0,-0.5469633016900441,-0.9138564991288372,-0.9330633476573668,-1.033027981453357,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.5253129822180079,-0.5637379060598082,0.0,-0.5227212197019624,0.0,-0.5519363755015145,-0.9144755478430873,-0.9337120484612246,-1.0339353870831771,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2947017508652361,-0.3164038457125127,0.0,-0.29104431673245956,0.0,-0.3139017967952198,-0.9143629935314054,-0.9335941028605231,-1.0340110042189954,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.2027265962710257,-0.3266116453325036,0.0,-0.20020369523155104,0.0,-0.30406807378720624,0.4098384834052768,0.4145241131567654,0.13654225824881228,-1.1960999625683568,0.0,-0.04572135874072965,0.23481182970156883,0.0,1
-0.6074526015206493,-0.5570498747184671,0.0,-0.6061611059213635,0.0,-0.5469342718598986,-0.9138002219729963,-0.933004374857016,-1.0329523643175387,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.525308822958072,-0.5637250610664312,0.0,-0.5227181769492514,0.0,-0.5519289860902047,-0.9144192706872463,-0.9336530756608739,-1.0338597699473586,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.29470099409868056,-0.3163956825391515,0.0,-0.2910435560442818,0.0,-0.3138986299046585,-0.9143067163755645,-0.9335351300601724,-1.0339353870831771,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,1
-0.20270022768635704,-0.3265574871361287,0.0,-0.20018638957550683,0.0,-0.30403323799103166,0.4139467157816635,0.4188291275823674,0.14009626363227395,-1.1960999625683568,0.0,-0.04571171278034355,0.23481182970156883,0.0,0
-0.6074386870668337,-0.5570173334969278,0.0,-0.6061517874911858,0.0,-0.5469168539618113,-0.9137439448171554,-0.9329454020566653,-1.0328767471817204,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5253027481327923,-0.5637091291587578,0.0,-0.5227136128201848,0.0,-0.5519184297883336,-0.9143629935314054,-0.9335941028605231,-1.0337841528115403,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29470004814048617,-0.31638854833722246,0.0,-0.29104260518405956,0.0,-0.31389546301409715,-0.9142504392197236,-0.9334761572598217,-1.0338597699473586,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20266232432395548,-0.32647366026346236,0.0,-0.2001595753172405,0.0,-0.3039699001798051,0.42137530035266396,0.42661353722866147,0.14833853143647235,-1.1960999625683568,0.0,-0.04570757879732093,0.23481182970156883,0.0,0
-0.6074130929854367,-0.5569503903305094,0.0,-0.6061312489103861,0.0,-0.5468661837128301,-0.9136876676613145,-0.9328864292563146,-1.0328011300459021,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5252988726603147,-0.56369326584918,0.0,-0.5227107602395181,0.0,-0.551912096007211,-0.9143067163755645,-0.9335351300601724,-1.033708535675722,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.29470004814048617,-0.3163791246738571,0.0,-0.29104260518405956,0.0,-0.31389440738391006,-0.9141941620638827,-0.9334171844594711,-1.0337841528115403,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20262061052370212,-0.32639916273178016,0.0,-0.20013066916648528,0.0,-0.30391606304026253,0.42947921079375545,0.43510562047916407,0.15521969079594072,-1.1960999625683568,0.0,-0.04570344481429832,0.23481182970156883,0.0,0
-0.6073864347010709,-0.5568880689607735,0.0,-0.6061116611898085,0.0,-0.5468229028751587,-0.9136313905054735,-0.9328274564559639,-1.0327255129100836,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5252936137239778,-0.5636852398720099,0.0,-0.5227069567986293,0.0,-0.551908401301556,-0.9142504392197236,-0.9334761572598217,-1.0336329185399038,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2946993179790049,-0.31637473439574687,0.0,-0.29104260518405956,0.0,-0.3138938795688165,-0.9141378849080417,-0.9333582116591204,-1.033708535675722,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.20259562540289272,-0.32634127451396405,0.0,-0.20011431437066327,0.0,-0.30388069942899437,0.43386882894934664,0.43970549890651967,0.15952986753758575,-1.1960999625683568,0.0,-0.0456993108312757,0.23481182970156883,0.0,0
-0.6073699188622207,-0.5568458982815823,0.0,-0.6060991098348754,0.0,-0.5467980955657615,-0.9135751133496326,-0.9327684836556132,-1.0326498957742654,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5252913611610274,-0.5636758590824541,0.0,-0.5227054354222738,0.0,-0.5519041787808077,-0.9141941620638827,-0.9334171844594711,-1.0335573014040853,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2946993179790049,-0.31636924654810916,0.0,-0.29104260518405956,0.0,-0.3138928239386294,-0.9140816077522008,-0.9332992388587696,-1.0336329185399038,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2025748350154516,-0.32629781762048277,0.0,-0.20010157284368565,0.0,-0.30385589211959735,0.43724545829980144,0.4432438669275624,0.16247893583450077,-1.1960999625683568,0.0,-0.04569517684825309,0.23481182970156883,0.0,0
-0.6073578135534519,-0.5568141630876646,0.0,-0.6060909324369643,0.0,-0.5467812054827679,-0.9135188361937917,-0.9327095108552624,-1.032574278638447,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.5252865958966231,-0.563664574695749,0.0,-0.5227020123254738,0.0,-0.551897844999685,-0.9141378849080417,-0.9333582116591204,-1.033481684268267,1.5223294402600451,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.2946993179790049,-0.316364856269999,0.0,-0.29104260518405956,0.0,-0.31389229612353586,-0.9140253305963599,-0.9332402660584189,-1.0335573014040853,0.16311473884584413,0.0,-0.36004393488505015,-0.3780692893848749,0.0,0
-0.18013180539856943,-0.31088030991561233,0.0,-0.17755420473850095,0.0,-0.2875210706042732,0.44388616268902914,0.44855141895912654,0.16936009519396916,-1.1960999625683568,0.0,-0.02491708917942085,0.26042477199174857,0.0,1
